Datatype,Source,Target,Product,Valuetype,Year,Value
Detailed trade matrix,Slovenia,Hungary,Chickens,Import Quantity (1000 Head),2011,757.0
Detailed trade matrix,Slovenia,Italy,Chickens,Export Quantity (1000 Head),2011,165.0
Detailed trade matrix,Slovenia,Italy,Chickens,Import Quantity (1000 Head),2011,13.0
Detailed trade matrix,Slovenia,Slovakia,Chickens,Export Quantity (1000 Head),2011,5.0
Detailed trade matrix,South Africa,Angola,Chickens,Export Quantity (1000 Head),2011,0.0
Detailed trade matrix,South Africa,Democratic Republic of the Congo,Chickens,Export Quantity (1000 Head),2011,0.0
Detailed trade matrix,South Africa,France,Chickens,Import Quantity (1000 Head),2011,31.0
Detailed trade matrix,South Africa,Gabon,Chickens,Export Quantity (1000 Head),2011,0.0
Detailed trade matrix,South Africa,Germany,Chickens,Import Quantity (1000 Head),2011,8.0
Detailed trade matrix,South Africa,Ghana,Chickens,Export Quantity (1000 Head),2011,2.0
Detailed trade matrix,South Africa,Kenya,Chickens,Export Quantity (1000 Head),2011,7.0
Detailed trade matrix,South Africa,Malawi,Chickens,Export Quantity (1000 Head),2011,12.0
Detailed trade matrix,South Africa,Mozambique,Chickens,Export Quantity (1000 Head),2011,324.0
Detailed trade matrix,South Africa,Netherlands,Chickens,Import Quantity (1000 Head),2011,111.0
Detailed trade matrix,South Africa,Rwanda,Chickens,Export Quantity (1000 Head),2011,3.0
Detailed trade matrix,South Africa,Senegal,Chickens,Export Quantity (1000 Head),2011,12.0
Detailed trade matrix,South Africa,Uganda,Chickens,Export Quantity (1000 Head),2011,21.0
Detailed trade matrix,South Africa,United Kingdom,Chickens,Import Quantity (1000 Head),2011,132.0
Detailed trade matrix,South Africa,United Republic of Tanzania,Chickens,Export Quantity (1000 Head),2011,18.0
Detailed trade matrix,South Africa,United States of America,Chickens,Import Quantity (1000 Head),2011,115.0
Detailed trade matrix,South Africa,Zambia,Chickens,Export Quantity (1000 Head),2011,16.0
Detailed trade matrix,South Africa,Zimbabwe,Chickens,Export Quantity (1000 Head),2011,4.0
Detailed trade matrix,Spain,Algeria,Chickens,Export Quantity (1000 Head),2011,296.0
Detailed trade matrix,Spain,Ecuador,Chickens,Export Quantity (1000 Head),2011,0.0
Detailed trade matrix,Spain,Egypt,Chickens,Export Quantity (1000 Head),2011,30.0
Detailed trade matrix,Spain,France,Chickens,Export Quantity (1000 Head),2011,117.0
Detailed trade matrix,Spain,France,Chickens,Import Quantity (1000 Head),2011,13379.0
Detailed trade matrix,Spain,Germany,Chickens,Export Quantity (1000 Head),2011,120.0
Detailed trade matrix,Spain,Germany,Chickens,Import Quantity (1000 Head),2011,204.0
Detailed trade matrix,Spain,Hungary,Chickens,Export Quantity (1000 Head),2011,1033.0
Detailed trade matrix,Spain,Italy,Chickens,Export Quantity (1000 Head),2011,2.0
Detailed trade matrix,Spain,Kuwait,Chickens,Export Quantity (1000 Head),2011,108.0
Detailed trade matrix,Spain,Lebanon,Chickens,Export Quantity (1000 Head),2011,69.0
Detailed trade matrix,Spain,Mexico,Chickens,Export Quantity (1000 Head),2011,155.0
Detailed trade matrix,Spain,Morocco,Chickens,Export Quantity (1000 Head),2011,1558.0
Detailed trade matrix,Spain,Netherlands,Chickens,Export Quantity (1000 Head),2011,59.0
Detailed trade matrix,Spain,Netherlands,Chickens,Import Quantity (1000 Head),2011,222.0
Detailed trade matrix,Spain,Panama,Chickens,Export Quantity (1000 Head),2011,0.0
Detailed trade matrix,Spain,Portugal,Chickens,Export Quantity (1000 Head),2011,11153.0
Detailed trade matrix,Spain,Portugal,Chickens,Import Quantity (1000 Head),2011,25564.0
Detailed trade matrix,Spain,Ukraine,Chickens,Export Quantity (1000 Head),2011,190.0
Detailed trade matrix,Spain,United Arab Emirates,Chickens,Export Quantity (1000 Head),2011,72.0
Detailed trade matrix,Spain,United Kingdom,Chickens,Import Quantity (1000 Head),2011,463.0
Detailed trade matrix,Sri Lanka,France,Chickens,Import Quantity (1000 Head),2011,544.0
Detailed trade matrix,Sri Lanka,Malaysia,Chickens,Export Quantity (1000 Head),2011,0.0
Detailed trade matrix,Sri Lanka,Maldives,Chickens,Export Quantity (1000 Head),2011,11.0
Detailed trade matrix,Sri Lanka,Nepal,Chickens,Export Quantity (1000 Head),2011,37.0
Detailed trade matrix,Sri Lanka,United Kingdom,Chickens,Import Quantity (1000 Head),2011,232.0
Detailed trade matrix,Sri Lanka,United States of America,Chickens,Import Quantity (1000 Head),2011,69.0
Detailed trade matrix,Suriname,Netherlands,Chickens,Import Quantity (1000 Head),2011,4.0
Detailed trade matrix,Suriname,United States of America,Chickens,Import Quantity (1000 Head),2011,30.0
Detailed trade matrix,Sweden,Denmark,Chickens,Export Quantity (1000 Head),2011,1430.0
Detailed trade matrix,Sweden,Denmark,Chickens,Import Quantity (1000 Head),2011,0.0
Detailed trade matrix,Sweden,Germany,Chickens,Import Quantity (1000 Head),2011,76.0
Detailed trade matrix,Sweden,Latvia,Chickens,Export Quantity (1000 Head),2011,27.0
Detailed trade matrix,Sweden,Lithuania,Chickens,Export Quantity (1000 Head),2011,258.0
Detailed trade matrix,Sweden,Netherlands,Chickens,Export Quantity (1000 Head),2011,199.0
Detailed trade matrix,Sweden,Netherlands,Chickens,Import Quantity (1000 Head),2011,23.0
Detailed trade matrix,Sweden,United Kingdom,Chickens,Import Quantity (1000 Head),2011,146.0
Detailed trade matrix,Sweden,United States of America,Chickens,Export Quantity (1000 Head),2011,0.0
Detailed trade matrix,Switzerland,Czech Republic,Chickens,Import Quantity (1000 Head),2011,1.0
Detailed trade matrix,Switzerland,France,Chickens,Export Quantity (1000 Head),2011,190.0
Detailed trade matrix,Switzerland,France,Chickens,Import Quantity (1000 Head),2011,915.0
Detailed trade matrix,Switzerland,Germany,Chickens,Export Quantity (1000 Head),2011,723.0
Detailed trade matrix,Switzerland,Germany,Chickens,Import Quantity (1000 Head),2011,74.0
Detailed trade matrix,Switzerland,Hungary,Chickens,Import Quantity (1000 Head),2011,1.0
Detailed trade matrix,Switzerland,Italy,Chickens,Export Quantity (1000 Head),2011,14.0
Detailed trade matrix,Switzerland,Netherlands,Chickens,Import Quantity (1000 Head),2011,132.0
Detailed trade matrix,Thailand,Australia,Chickens,Import Quantity (1000 Head),2011,127.0
Detailed trade matrix,Thailand,Cambodia,Chickens,Export Quantity (1000 Head),2011,75.0
Detailed trade matrix,Thailand,China,Chickens,Export Quantity (1000 Head),2011,0.0
Detailed trade matrix,Thailand,"China, Hong Kong SAR",Chickens,Export Quantity (1000 Head),2011,0.0
Detailed trade matrix,Thailand,"China, mainland",Chickens,Export Quantity (1000 Head),2011,0.0
Detailed trade matrix,Thailand,France,Chickens,Import Quantity (1000 Head),2011,246.0
Detailed trade matrix,Thailand,Germany,Chickens,Import Quantity (1000 Head),2011,123.0
Detailed trade matrix,Thailand,Lao People's Democratic Republic,Chickens,Export Quantity (1000 Head),2011,583.0
Detailed trade matrix,Thailand,Myanmar,Chickens,Export Quantity (1000 Head),2011,99.0
Detailed trade matrix,Thailand,Nepal,Chickens,Export Quantity (1000 Head),2011,141.0
Detailed trade matrix,Thailand,Netherlands,Chickens,Import Quantity (1000 Head),2011,611.0
Detailed trade matrix,Thailand,New Zealand,Chickens,Import Quantity (1000 Head),2011,59.0
Detailed trade matrix,Thailand,Singapore,Chickens,Export Quantity (1000 Head),2011,0.0
Detailed trade matrix,Thailand,United Arab Emirates,Chickens,Export Quantity (1000 Head),2011,0.0
Detailed trade matrix,Thailand,United Kingdom,Chickens,Export Quantity (1000 Head),2011,0.0
Detailed trade matrix,Thailand,United Kingdom,Chickens,Import Quantity (1000 Head),2011,147.0
Detailed trade matrix,Thailand,United States of America,Chickens,Import Quantity (1000 Head),2011,841.0
Detailed trade matrix,The former Yugoslav Republic of Macedonia,Albania,Chickens,Export Quantity (1000 Head),2011,973.0
Detailed trade matrix,The former Yugoslav Republic of Macedonia,Bulgaria,Chickens,Import Quantity (1000 Head),2011,126.0
Detailed trade matrix,The former Yugoslav Republic of Macedonia,France,Chickens,Import Quantity (1000 Head),2011,18.0
Detailed trade matrix,The former Yugoslav Republic of Macedonia,Greece,Chickens,Import Quantity (1000 Head),2011,282.0
Detailed trade matrix,The former Yugoslav Republic of Macedonia,Hungary,Chickens,Import Quantity (1000 Head),2011,47.0
Detailed trade matrix,The former Yugoslav Republic of Macedonia,Serbia,Chickens,Export Quantity (1000 Head),2011,239.0
Detailed trade matrix,The former Yugoslav Republic of Macedonia,Serbia,Chickens,Import Quantity (1000 Head),2011,99.0
Detailed trade matrix,The former Yugoslav Republic of Macedonia,Unspecified,Chickens,Export Quantity (1000 Head),2011,1052.0
Detailed trade matrix,Togo,Belgium,Chickens,Import Quantity (1000 Head),2011,11.0
Detailed trade matrix,Togo,France,Chickens,Import Quantity (1000 Head),2011,3.0
Detailed trade matrix,Tunisia,France,Chickens,Import Quantity (1000 Head),2011,1055.0
Detailed trade matrix,Tunisia,Germany,Chickens,Import Quantity (1000 Head),2011,25.0
Detailed trade matrix,Tunisia,Libya,Chickens,Export Quantity (1000 Head),2011,202.0
Detailed trade matrix,Tunisia,United Kingdom,Chickens,Import Quantity (1000 Head),2011,18.0
Detailed trade matrix,Turkey,Azerbaijan,Chickens,Export Quantity (1000 Head),2011,616.0
Detailed trade matrix,Turkey,Brazil,Chickens,Import Quantity (1000 Head),2011,23.0
Detailed trade matrix,Turkey,Cyprus,Chickens,Export Quantity (1000 Head),2011,1184.0
Detailed trade matrix,Turkey,Egypt,Chickens,Export Quantity (1000 Head),2011,400.0
Detailed trade matrix,Turkey,France,Chickens,Import Quantity (1000 Head),2011,228.0
Detailed trade matrix,Turkey,Georgia,Chickens,Export Quantity (1000 Head),2011,1544.0
Detailed trade matrix,Turkey,Germany,Chickens,Import Quantity (1000 Head),2011,1387.0
Detailed trade matrix,Turkey,Hungary,Chickens,Import Quantity (1000 Head),2011,175.0
Detailed trade matrix,Turkey,Iran (Islamic Republic of),Chickens,Export Quantity (1000 Head),2011,665.0
Detailed trade matrix,Turkey,Iraq,Chickens,Export Quantity (1000 Head),2011,165.0
Detailed trade matrix,Turkey,Netherlands,Chickens,Import Quantity (1000 Head),2011,1725.0
Detailed trade matrix,Turkey,United Kingdom,Chickens,Import Quantity (1000 Head),2011,948.0
Detailed trade matrix,Turkey,United States of America,Chickens,Import Quantity (1000 Head),2011,31.0
Detailed trade matrix,Uganda,Belgium,Chickens,Import Quantity (1000 Head),2011,88.0
Detailed trade matrix,Uganda,Burundi,Chickens,Export Quantity (1000 Head),2011,5.0
Detailed trade matrix,Uganda,Czech Republic,Chickens,Import Quantity (1000 Head),2011,32.0
Detailed trade matrix,Uganda,France,Chickens,Import Quantity (1000 Head),2011,30.0
Detailed trade matrix,Uganda,Germany,Chickens,Import Quantity (1000 Head),2011,12.0
Detailed trade matrix,Uganda,Hungary,Chickens,Import Quantity (1000 Head),2011,4.0
Detailed trade matrix,Uganda,Kenya,Chickens,Export Quantity (1000 Head),2011,61.0
Detailed trade matrix,Uganda,Kenya,Chickens,Import Quantity (1000 Head),2011,432.0
Detailed trade matrix,Uganda,Mauritius,Chickens,Import Quantity (1000 Head),2011,68.0
Detailed trade matrix,Uganda,Netherlands,Chickens,Import Quantity (1000 Head),2011,856.0
Detailed trade matrix,Uganda,Rwanda,Chickens,Export Quantity (1000 Head),2011,9.0
Detailed trade matrix,Uganda,South Africa,Chickens,Import Quantity (1000 Head),2011,118.0
Detailed trade matrix,Uganda,Sudan (former),Chickens,Export Quantity (1000 Head),2011,11.0
Detailed trade matrix,Uganda,Sweden,Chickens,Import Quantity (1000 Head),2011,12.0
Detailed trade matrix,Uganda,United Arab Emirates,Chickens,Import Quantity (1000 Head),2011,5.0
Detailed trade matrix,Uganda,United Kingdom,Chickens,Import Quantity (1000 Head),2011,127.0
Detailed trade matrix,Uganda,United Republic of Tanzania,Chickens,Export Quantity (1000 Head),2011,193.0
Detailed trade matrix,Uganda,United Republic of Tanzania,Chickens,Import Quantity (1000 Head),2011,10.0
Detailed trade matrix,Uganda,Zimbabwe,Chickens,Import Quantity (1000 Head),2011,24.0
Detailed trade matrix,Ukraine,Czech Republic,Chickens,Import Quantity (1000 Head),2011,19236.0
Detailed trade matrix,Ukraine,France,Chickens,Import Quantity (1000 Head),2011,0.0
Detailed trade matrix,Ukraine,Germany,Chickens,Import Quantity (1000 Head),2011,3769.0
Detailed trade matrix,Ukraine,Hungary,Chickens,Import Quantity (1000 Head),2011,4232.0
Detailed trade matrix,Ukraine,Lithuania,Chickens,Import Quantity (1000 Head),2011,191.0
Detailed trade matrix,Ukraine,Netherlands,Chickens,Import Quantity (1000 Head),2011,990.0
Detailed trade matrix,Ukraine,Poland,Chickens,Import Quantity (1000 Head),2011,30350.0
Detailed trade matrix,Ukraine,Republic of Moldova,Chickens,Export Quantity (1000 Head),2011,68.0
Detailed trade matrix,Ukraine,Russian Federation,Chickens,Export Quantity (1000 Head),2011,874.0
Detailed trade matrix,Ukraine,Russian Federation,Chickens,Import Quantity (1000 Head),2011,37.0
Detailed trade matrix,Ukraine,Slovakia,Chickens,Import Quantity (1000 Head),2011,2716.0
Detailed trade matrix,Ukraine,Spain,Chickens,Import Quantity (1000 Head),2011,190.0
Detailed trade matrix,Ukraine,United Kingdom,Chickens,Import Quantity (1000 Head),2011,347.0
Detailed trade matrix,United Kingdom,Algeria,Chickens,Export Quantity (1000 Head),2011,62.0
Detailed trade matrix,United Kingdom,Bangladesh,Chickens,Export Quantity (1000 Head),2011,130.0
Detailed trade matrix,United Kingdom,Belarus,Chickens,Export Quantity (1000 Head),2011,99.0
Detailed trade matrix,United Kingdom,Brazil,Chickens,Export Quantity (1000 Head),2011,23.0
Detailed trade matrix,United Kingdom,Cameroon,Chickens,Export Quantity (1000 Head),2011,26.0
Detailed trade matrix,United Kingdom,Canada,Chickens,Export Quantity (1000 Head),2011,4.0
Detailed trade matrix,United Kingdom,Cyprus,Chickens,Export Quantity (1000 Head),2011,5.0
Detailed trade matrix,United Kingdom,Czech Republic,Chickens,Export Quantity (1000 Head),2011,2.0
Detailed trade matrix,United Kingdom,Denmark,Chickens,Export Quantity (1000 Head),2011,136.0
Detailed trade matrix,United Kingdom,Egypt,Chickens,Export Quantity (1000 Head),2011,479.0
Detailed trade matrix,United Kingdom,Finland,Chickens,Export Quantity (1000 Head),2011,130.0
Detailed trade matrix,United Kingdom,France,Chickens,Export Quantity (1000 Head),2011,555.0
Detailed trade matrix,United Kingdom,France,Chickens,Import Quantity (1000 Head),2011,615.0
Detailed trade matrix,United Kingdom,Georgia,Chickens,Export Quantity (1000 Head),2011,11.0
Detailed trade matrix,United Kingdom,Germany,Chickens,Export Quantity (1000 Head),2011,918.0
Detailed trade matrix,United Kingdom,Germany,Chickens,Import Quantity (1000 Head),2011,57.0
Detailed trade matrix,United Kingdom,Ghana,Chickens,Export Quantity (1000 Head),2011,10.0
Detailed trade matrix,United Kingdom,Greece,Chickens,Export Quantity (1000 Head),2011,147.0
Detailed trade matrix,United Kingdom,Hungary,Chickens,Export Quantity (1000 Head),2011,459.0
Detailed trade matrix,United Kingdom,India,Chickens,Export Quantity (1000 Head),2011,5.0
Detailed trade matrix,United Kingdom,Indonesia,Chickens,Export Quantity (1000 Head),2011,110.0
Detailed trade matrix,United Kingdom,Iran (Islamic Republic of),Chickens,Export Quantity (1000 Head),2011,1181.0
Detailed trade matrix,United Kingdom,Iraq,Chickens,Export Quantity (1000 Head),2011,49.0
Detailed trade matrix,United Kingdom,Ireland,Chickens,Export Quantity (1000 Head),2011,8512.0
Detailed trade matrix,United Kingdom,Ireland,Chickens,Import Quantity (1000 Head),2011,5178.0
Detailed trade matrix,United Kingdom,Israel,Chickens,Export Quantity (1000 Head),2011,330.0
Detailed trade matrix,United Kingdom,Italy,Chickens,Export Quantity (1000 Head),2011,450.0
Detailed trade matrix,United Kingdom,Japan,Chickens,Export Quantity (1000 Head),2011,323.0
Detailed trade matrix,United Kingdom,Jordan,Chickens,Export Quantity (1000 Head),2011,123.0
Detailed trade matrix,United Kingdom,Kazakhstan,Chickens,Export Quantity (1000 Head),2011,22.0
Detailed trade matrix,United Kingdom,Kenya,Chickens,Export Quantity (1000 Head),2011,59.0
Detailed trade matrix,United Kingdom,Kyrgyzstan,Chickens,Export Quantity (1000 Head),2011,34.0
Detailed trade matrix,United Kingdom,Lebanon,Chickens,Export Quantity (1000 Head),2011,91.0
Detailed trade matrix,United Kingdom,Malawi,Chickens,Export Quantity (1000 Head),2011,7.0
Detailed trade matrix,United Kingdom,Malaysia,Chickens,Export Quantity (1000 Head),2011,253.0
Detailed trade matrix,United Kingdom,Mauritius,Chickens,Export Quantity (1000 Head),2011,12.0
Detailed trade matrix,United Kingdom,Morocco,Chickens,Export Quantity (1000 Head),2011,29.0
Detailed trade matrix,United Kingdom,Nepal,Chickens,Export Quantity (1000 Head),2011,25.0
Detailed trade matrix,United Kingdom,Netherlands,Chickens,Export Quantity (1000 Head),2011,4053.0
Detailed trade matrix,United Kingdom,Netherlands,Chickens,Import Quantity (1000 Head),2011,7423.0
Detailed trade matrix,United Kingdom,Norway,Chickens,Export Quantity (1000 Head),2011,21.0
Detailed trade matrix,United Kingdom,Pakistan,Chickens,Export Quantity (1000 Head),2011,114.0
Detailed trade matrix,United Kingdom,Philippines,Chickens,Export Quantity (1000 Head),2011,52.0
Detailed trade matrix,United Kingdom,Poland,Chickens,Export Quantity (1000 Head),2011,610.0
Detailed trade matrix,United Kingdom,Portugal,Chickens,Export Quantity (1000 Head),2011,23.0
Detailed trade matrix,United Kingdom,Republic of Korea,Chickens,Export Quantity (1000 Head),2011,167.0
Detailed trade matrix,United Kingdom,Romania,Chickens,Export Quantity (1000 Head),2011,41.0
Detailed trade matrix,United Kingdom,Russian Federation,Chickens,Export Quantity (1000 Head),2011,320.0
Detailed trade matrix,United Kingdom,Saudi Arabia,Chickens,Export Quantity (1000 Head),2011,231.0
Detailed trade matrix,United Kingdom,Sierra Leone,Chickens,Export Quantity (1000 Head),2011,4.0
Detailed trade matrix,United Kingdom,Slovakia,Chickens,Export Quantity (1000 Head),2011,0.0
Detailed trade matrix,United Kingdom,South Africa,Chickens,Export Quantity (1000 Head),2011,146.0
Detailed trade matrix,United Kingdom,Spain,Chickens,Export Quantity (1000 Head),2011,649.0
Detailed trade matrix,United Kingdom,Sri Lanka,Chickens,Export Quantity (1000 Head),2011,300.0
Detailed trade matrix,United Kingdom,Sweden,Chickens,Export Quantity (1000 Head),2011,207.0
Detailed trade matrix,United Kingdom,Sweden,Chickens,Import Quantity (1000 Head),2011,8.0
Detailed trade matrix,United Kingdom,Syrian Arab Republic,Chickens,Export Quantity (1000 Head),2011,188.0
Detailed trade matrix,United Kingdom,Thailand,Chickens,Export Quantity (1000 Head),2011,169.0
Detailed trade matrix,United Kingdom,Tunisia,Chickens,Export Quantity (1000 Head),2011,18.0
Detailed trade matrix,United Kingdom,Turkey,Chickens,Export Quantity (1000 Head),2011,1324.0
Detailed trade matrix,United Kingdom,Uganda,Chickens,Export Quantity (1000 Head),2011,17.0
Detailed trade matrix,United Kingdom,Ukraine,Chickens,Export Quantity (1000 Head),2011,314.0
Detailed trade matrix,United Kingdom,United States of America,Chickens,Export Quantity (1000 Head),2011,0.0
Detailed trade matrix,United Kingdom,United States of America,Chickens,Import Quantity (1000 Head),2011,95.0
Detailed trade matrix,United Kingdom,Uzbekistan,Chickens,Export Quantity (1000 Head),2011,48.0
Detailed trade matrix,United Kingdom,Zambia,Chickens,Export Quantity (1000 Head),2011,74.0
Detailed trade matrix,United Kingdom,Zimbabwe,Chickens,Export Quantity (1000 Head),2011,20.0
Detailed trade matrix,United Republic of Tanzania,France,Chickens,Import Quantity (1000 Head),2011,305.0
Detailed trade matrix,United Republic of Tanzania,Kenya,Chickens,Import Quantity (1000 Head),2011,640.0
Detailed trade matrix,United Republic of Tanzania,Malawi,Chickens,Import Quantity (1000 Head),2011,298.0
Detailed trade matrix,United Republic of Tanzania,Mauritius,Chickens,Import Quantity (1000 Head),2011,34.0
Detailed trade matrix,United Republic of Tanzania,Mozambique,Chickens,Export Quantity (1000 Head),2011,0.0
Detailed trade matrix,United Republic of Tanzania,Netherlands,Chickens,Import Quantity (1000 Head),2011,175.0
Detailed trade matrix,United Republic of Tanzania,South Africa,Chickens,Import Quantity (1000 Head),2011,3.0
Detailed trade matrix,United Republic of Tanzania,Uganda,Chickens,Export Quantity (1000 Head),2011,10.0
Detailed trade matrix,United Republic of Tanzania,Uganda,Chickens,Import Quantity (1000 Head),2011,0.0
Detailed trade matrix,United Republic of Tanzania,Zimbabwe,Chickens,Import Quantity (1000 Head),2011,0.0
Detailed trade matrix,United States of America,Antigua and Barbuda,Chickens,Export Quantity (1000 Head),2011,27.0
Detailed trade matrix,United States of America,Argentina,Chickens,Export Quantity (1000 Head),2011,1373.0
Detailed trade matrix,United States of America,Aruba,Chickens,Export Quantity (1000 Head),2011,14.0
Detailed trade matrix,United States of America,Azerbaijan,Chickens,Export Quantity (1000 Head),2011,31.0
Detailed trade matrix,United States of America,Bahamas,Chickens,Export Quantity (1000 Head),2011,198.0
Detailed trade matrix,United States of America,Bahrain,Chickens,Export Quantity (1000 Head),2011,50.0
Detailed trade matrix,United States of America,Bangladesh,Chickens,Export Quantity (1000 Head),2011,1587.0
Detailed trade matrix,United States of America,Barbados,Chickens,Export Quantity (1000 Head),2011,19.0
Detailed trade matrix,United States of America,Belize,Chickens,Export Quantity (1000 Head),2011,100.0
Detailed trade matrix,United States of America,Brazil,Chickens,Export Quantity (1000 Head),2011,217.0
Detailed trade matrix,United States of America,Canada,Chickens,Export Quantity (1000 Head),2011,24460.0
Detailed trade matrix,United States of America,Canada,Chickens,Import Quantity (1000 Head),2011,6019.0
Detailed trade matrix,United States of America,Cayman Islands,Chickens,Export Quantity (1000 Head),2011,7.0
Detailed trade matrix,United States of America,Chile,Chickens,Export Quantity (1000 Head),2011,218.0
Detailed trade matrix,United States of America,China,Chickens,Export Quantity (1000 Head),2011,12684.0
Detailed trade matrix,United States of America,"China, Hong Kong SAR",Chickens,Export Quantity (1000 Head),2011,40.0
Detailed trade matrix,United States of America,"China, mainland",Chickens,Export Quantity (1000 Head),2011,12095.0
Detailed trade matrix,United States of America,"China, Taiwan Province of",Chickens,Export Quantity (1000 Head),2011,549.0
Detailed trade matrix,United States of America,Colombia,Chickens,Export Quantity (1000 Head),2011,364.0
Detailed trade matrix,United States of America,Costa Rica,Chickens,Export Quantity (1000 Head),2011,933.0
Detailed trade matrix,United States of America,Dominican Republic,Chickens,Export Quantity (1000 Head),2011,1347.0
Detailed trade matrix,United States of America,Ecuador,Chickens,Export Quantity (1000 Head),2011,405.0
Detailed trade matrix,United States of America,Egypt,Chickens,Export Quantity (1000 Head),2011,513.0
Detailed trade matrix,United States of America,El Salvador,Chickens,Export Quantity (1000 Head),2011,653.0
Detailed trade matrix,United States of America,France,Chickens,Export Quantity (1000 Head),2011,1.0
Detailed trade matrix,United States of America,Germany,Chickens,Export Quantity (1000 Head),2011,117.0
Detailed trade matrix,United States of America,Ghana,Chickens,Export Quantity (1000 Head),2011,7.0
Detailed trade matrix,United States of America,Grenada,Chickens,Export Quantity (1000 Head),2011,4.0
Detailed trade matrix,United States of America,Guatemala,Chickens,Export Quantity (1000 Head),2011,1307.0
Detailed trade matrix,United States of America,Guyana,Chickens,Export Quantity (1000 Head),2011,22.0
Detailed trade matrix,United States of America,Haiti,Chickens,Export Quantity (1000 Head),2011,481.0
Detailed trade matrix,United States of America,Honduras,Chickens,Export Quantity (1000 Head),2011,791.0
Detailed trade matrix,United States of America,Indonesia,Chickens,Export Quantity (1000 Head),2011,5368.0
Detailed trade matrix,United States of America,Israel,Chickens,Export Quantity (1000 Head),2011,79.0
Detailed trade matrix,United States of America,Jamaica,Chickens,Export Quantity (1000 Head),2011,561.0
Detailed trade matrix,United States of America,Japan,Chickens,Export Quantity (1000 Head),2011,531.0
Detailed trade matrix,United States of America,Jordan,Chickens,Export Quantity (1000 Head),2011,24.0
Detailed trade matrix,United States of America,Kuwait,Chickens,Export Quantity (1000 Head),2011,64.0
Detailed trade matrix,United States of America,Lebanon,Chickens,Export Quantity (1000 Head),2011,7.0
Detailed trade matrix,United States of America,Malaysia,Chickens,Export Quantity (1000 Head),2011,1104.0
Detailed trade matrix,United States of America,Mexico,Chickens,Export Quantity (1000 Head),2011,7638.0
Detailed trade matrix,United States of America,Morocco,Chickens,Export Quantity (1000 Head),2011,7.0
Detailed trade matrix,United States of America,Netherlands,Chickens,Export Quantity (1000 Head),2011,488.0
Detailed trade matrix,United States of America,Netherlands Antilles,Chickens,Export Quantity (1000 Head),2011,110.0
Detailed trade matrix,United States of America,Nicaragua,Chickens,Export Quantity (1000 Head),2011,601.0
Detailed trade matrix,United States of America,Norway,Chickens,Export Quantity (1000 Head),2011,2.0
Detailed trade matrix,United States of America,Pakistan,Chickens,Export Quantity (1000 Head),2011,1154.0
Detailed trade matrix,United States of America,Panama,Chickens,Export Quantity (1000 Head),2011,900.0
Detailed trade matrix,United States of America,Peru,Chickens,Export Quantity (1000 Head),2011,2945.0
Detailed trade matrix,United States of America,Philippines,Chickens,Export Quantity (1000 Head),2011,1844.0
Detailed trade matrix,United States of America,Qatar,Chickens,Export Quantity (1000 Head),2011,8.0
Detailed trade matrix,United States of America,Republic of Korea,Chickens,Export Quantity (1000 Head),2011,2014.0
Detailed trade matrix,United States of America,Saint Kitts and Nevis,Chickens,Export Quantity (1000 Head),2011,7.0
Detailed trade matrix,United States of America,Saint Lucia,Chickens,Export Quantity (1000 Head),2011,22.0
Detailed trade matrix,United States of America,Saudi Arabia,Chickens,Export Quantity (1000 Head),2011,64.0
Detailed trade matrix,United States of America,Senegal,Chickens,Export Quantity (1000 Head),2011,6.0
Detailed trade matrix,United States of America,South Africa,Chickens,Export Quantity (1000 Head),2011,1405.0
Detailed trade matrix,United States of America,Sri Lanka,Chickens,Export Quantity (1000 Head),2011,81.0
Detailed trade matrix,United States of America,Suriname,Chickens,Export Quantity (1000 Head),2011,25.0
Detailed trade matrix,United States of America,Switzerland,Chickens,Export Quantity (1000 Head),2011,22.0
Detailed trade matrix,United States of America,Thailand,Chickens,Export Quantity (1000 Head),2011,3874.0
Detailed trade matrix,United States of America,Trinidad and Tobago,Chickens,Export Quantity (1000 Head),2011,408.0
Detailed trade matrix,United States of America,Turkey,Chickens,Export Quantity (1000 Head),2011,31.0
Detailed trade matrix,United States of America,United Arab Emirates,Chickens,Export Quantity (1000 Head),2011,14.0
Detailed trade matrix,United States of America,United Kingdom,Chickens,Export Quantity (1000 Head),2011,329.0
Detailed trade matrix,United States of America,United Kingdom,Chickens,Import Quantity (1000 Head),2011,2.0
Detailed trade matrix,United States of America,Uruguay,Chickens,Export Quantity (1000 Head),2011,10.0
Detailed trade matrix,United States of America,Viet Nam,Chickens,Export Quantity (1000 Head),2011,931.0
Detailed trade matrix,Vanuatu,Australia,Chickens,Import Quantity (1000 Head),2011,0.0
Detailed trade matrix,Vanuatu,New Zealand,Chickens,Import Quantity (1000 Head),2011,62.0
Detailed trade matrix,Venezuela (Bolivarian Republic of),Panama,Chickens,Export Quantity (1000 Head),2011,0.0
Detailed trade matrix,Yemen,Armenia,Chickens,Import Quantity (1000 Head),2011,22.0
Detailed trade matrix,Yemen,Brazil,Chickens,Import Quantity (1000 Head),2011,153.0
Detailed trade matrix,Yemen,India,Chickens,Import Quantity (1000 Head),2011,32.0
Detailed trade matrix,Yemen,Jordan,Chickens,Import Quantity (1000 Head),2011,17.0
Detailed trade matrix,Yemen,Netherlands,Chickens,Import Quantity (1000 Head),2011,3.0
