Crops and livestock products;Cameroon;Coffee, green;Import Quantity (tonnes);2011;37;;Official data
Crops and livestock products;Occupied Palestinian Territory;Coffee, green;Import Quantity (tonnes);2011;39;R;Estimated data using trading partners database
Crops and livestock products;Democratic Republic of the Congo;Coffee, green;Import Quantity (tonnes);2011;40;R;Estimated data using trading partners database
Crops and livestock products;Fiji;Coffee, green;Import Quantity (tonnes);2011;40;;Official data
Crops and livestock products;Honduras;Coffee, green;Import Quantity (tonnes);2011;41;;Official data
Crops and livestock products;Kuwait;Coffee, green;Export Quantity (tonnes);2011;41;R;Estimated data using trading partners database
Crops and livestock products;Myanmar;Coffee, green;Import Quantity (tonnes);2011;42;R;Estimated data using trading partners database
Crops and livestock products;Solomon Islands;Coffee, green;Import Quantity (tonnes);2011;42;*;Unofficial figure
Crops and livestock products;New Zealand;Coffee, green;Export Quantity (tonnes);2011;44;;Official data
Crops and livestock products;Comoros;Coffee, green;Export Quantity (tonnes);2011;46;R;Estimated data using trading partners database
Crops and livestock products;El Salvador;Coffee, green;Import Quantity (tonnes);2011;46;;Official data
Crops and livestock products;Lesotho;Coffee, green;Import Quantity (tonnes);2011;50;F;FAO estimate
Crops and livestock products;Romania;Coffee, green;Export Quantity (tonnes);2011;52;;Official data
Crops and livestock products;Angola;Coffee, green;Import Quantity (tonnes);2011;54;R;Estimated data using trading partners database
Crops and livestock products;Russian Federation;Coffee, green;Export Quantity (tonnes);2011;59;;Official data
Crops and livestock products;Brunei Darussalam;Coffee, green;Import Quantity (tonnes);2011;62;R;Estimated data using trading partners database
Crops and livestock products;United Arab Emirates;Coffee, green;Export Quantity (tonnes);2011;62;R;Estimated data using trading partners database
Crops and livestock products;Ethiopia;Coffee, green;Import Quantity (tonnes);2011;64;;Official data
Crops and livestock products;China, Taiwan Province of;Coffee, green;Export Quantity (tonnes);2011;67;;Official data
Crops and livestock products;Lebanon;Coffee, green;Export Quantity (tonnes);2011;73;;Official data
Crops and livestock products;Montenegro;Coffee, green;Export Quantity (tonnes);2011;76;;Official data
Crops and livestock products;Estonia;Coffee, green;Import Quantity (tonnes);2011;77;;Official data
Crops and livestock products;French Polynesia;Coffee, green;Import Quantity (tonnes);2011;78;;Official data
Crops and livestock products;Burkina Faso;Coffee, green;Export Quantity (tonnes);2011;79;;Official data
Crops and livestock products;Senegal;Coffee, green;Import Quantity (tonnes);2011;79;;Official data
Crops and livestock products;Timor-Leste;Coffee, green;Import Quantity (tonnes);2011;79;F;FAO estimate
Crops and livestock products;Guatemala;Coffee, green;Import Quantity (tonnes);2011;80;;Official data
Crops and livestock products;Mauritius;Coffee, green;Import Quantity (tonnes);2011;85;;Official data
Crops and livestock products;Mozambique;Coffee, green;Import Quantity (tonnes);2011;90;R;Estimated data using trading partners database
Crops and livestock products;Tunisia;Coffee, green;Export Quantity (tonnes);2011;91;;Official data
Crops and livestock products;Myanmar;Coffee, green;Export Quantity (tonnes);2011;94;R;Estimated data using trading partners database
Crops and livestock products;Benin;Coffee, green;Import Quantity (tonnes);2011;96;F;FAO estimate
Crops and livestock products;Gabon;Coffee, green;Export Quantity (tonnes);2011;103;R;Estimated data using trading partners database
Crops and livestock products;Belarus;Coffee, green;Import Quantity (tonnes);2011;121;;Official data
Crops and livestock products;Ireland;Coffee, green;Export Quantity (tonnes);2011;122;;Official data
Crops and livestock products;Israel;Coffee, green;Export Quantity (tonnes);2011;140;;Official data
Crops and livestock products;Qatar;Coffee, green;Import Quantity (tonnes);2011;140;R;Estimated data using trading partners database
Crops and livestock products;Latvia;Coffee, green;Export Quantity (tonnes);2011;153;;Official data
Crops and livestock products;Nepal;Coffee, green;Export Quantity (tonnes);2011;159;;Official data
Crops and livestock products;Burkina Faso;Coffee, green;Import Quantity (tonnes);2011;162;*;Unofficial figure
Crops and livestock products;Gambia;Coffee, green;Import Quantity (tonnes);2011;169;;Official data
Crops and livestock products;Austria;Coffee, green;Export Quantity (tonnes);2011;173;;Official data
Crops and livestock products;New Caledonia;Coffee, green;Import Quantity (tonnes);2011;180;;Official data
Crops and livestock products;Bahrain;Coffee, green;Import Quantity (tonnes);2011;189;;Official data
Crops and livestock products;Rwanda;Coffee, green;Import Quantity (tonnes);2011;194;;Official data
Crops and livestock products;Trinidad and Tobago;Coffee, green;Import Quantity (tonnes);2011;215;R;Estimated data using trading partners database
Crops and livestock products;Uganda;Coffee, green;Import Quantity (tonnes);2011;240;;Official data
Crops and livestock products;Norway;Coffee, green;Export Quantity (tonnes);2011;242;;Official data
Crops and livestock products;Denmark;Coffee, green;Export Quantity (tonnes);2011;247;;Official data
Crops and livestock products;Botswana;Coffee, green;Import Quantity (tonnes);2011;253;;Official data
Crops and livestock products;Luxembourg;Coffee, green;Export Quantity (tonnes);2011;294;*;Unofficial figure
Crops and livestock products;Portugal;Coffee, green;Export Quantity (tonnes);2011;325;;Official data
Crops and livestock products;Cambodia;Coffee, green;Import Quantity (tonnes);2011;332;*;Unofficial figure
Crops and livestock products;Cuba;Coffee, green;Export Quantity (tonnes);2011;338;R;Estimated data using trading partners database
Crops and livestock products;Lithuania;Coffee, green;Import Quantity (tonnes);2011;351;;Official data
Crops and livestock products;Zimbabwe;Coffee, green;Export Quantity (tonnes);2011;383;*;Unofficial figure
Crops and livestock products;Djibouti;Coffee, green;Import Quantity (tonnes);2011;384;F;FAO estimate
Crops and livestock products;Angola;Coffee, green;Export Quantity (tonnes);2011;385;R;Estimated data using trading partners database
Crops and livestock products;Nigeria;Coffee, green;Export Quantity (tonnes);2011;393;R;Estimated data using trading partners database
Crops and livestock products;Haiti;Coffee, green;Export Quantity (tonnes);2011;421;R;Estimated data using trading partners database
Crops and livestock products;Paraguay;Coffee, green;Import Quantity (tonnes);2011;428;R;Estimated data using trading partners database
Crops and livestock products;Liberia;Coffee, green;Export Quantity (tonnes);2011;449;R;Estimated data using trading partners database
Crops and livestock products;Occupied Palestinian Territory;Coffee, green;Export Quantity (tonnes);2011;450;F;FAO estimate
Crops and livestock products;Jamaica;Coffee, green;Import Quantity (tonnes);2011;453;R;Estimated data using trading partners database
Crops and livestock products;Cabo Verde;Coffee, green;Import Quantity (tonnes);2011;493;;Official data
Crops and livestock products;Australia;Coffee, green;Export Quantity (tonnes);2011;506;;Official data
Crops and livestock products;Zambia;Coffee, green;Export Quantity (tonnes);2011;650;;Official data
Crops and livestock products;China, Macao SAR;Coffee, green;Import Quantity (tonnes);2011;698;;Official data
Crops and livestock products;Thailand;Coffee, green;Export Quantity (tonnes);2011;720;;Official data
Crops and livestock products;Central African Republic;Coffee, green;Export Quantity (tonnes);2011;822;;Official data
Crops and livestock products;Malawi;Coffee, green;Export Quantity (tonnes);2011;858;;Official data
Crops and livestock products;Luxembourg;Coffee, green;Import Quantity (tonnes);2011;899;;Official data
Crops and livestock products;Mali;Coffee, green;Import Quantity (tonnes);2011;900;F;FAO estimate
Crops and livestock products;Democratic People's Republic of Korea;Coffee, green;Import Quantity (tonnes);2011;932;R;Estimated data using trading partners database
Crops and livestock products;South Africa;Coffee, green;Export Quantity (tonnes);2011;936;;Official data
Crops and livestock products;Ghana;Coffee, green;Export Quantity (tonnes);2011;942;F;FAO estimate
Crops and livestock products;Hungary;Coffee, green;Export Quantity (tonnes);2011;962;;Official data
Crops and livestock products;Uruguay;Coffee, green;Import Quantity (tonnes);2011;963;R;Estimated data using trading partners database
Crops and livestock products;Slovenia;Coffee, green;Export Quantity (tonnes);2011;989;;Official data
Crops and livestock products;Jamaica;Coffee, green;Export Quantity (tonnes);2011;1015;R;Estimated data using trading partners database
Crops and livestock products;Iceland;Coffee, green;Import Quantity (tonnes);2011;1036;;Official data
Crops and livestock products;Finland;Coffee, green;Export Quantity (tonnes);2011;1082;;Official data
Crops and livestock products;Bulgaria;Coffee, green;Export Quantity (tonnes);2011;1085;;Official data
Crops and livestock products;Kenya;Coffee, green;Import Quantity (tonnes);2011;1121;R;Estimated data using trading partners database
Crops and livestock products;Poland;Coffee, green;Export Quantity (tonnes);2011;1143;;Official data
Crops and livestock products;Saudi Arabia;Coffee, green;Export Quantity (tonnes);2011;1255;;Official data
Crops and livestock products;China, Hong Kong SAR;Coffee, green;Export Quantity (tonnes);2011;1260;;Official data
Crops and livestock products;Malaysia;Coffee, green;Export Quantity (tonnes);2011;1318;;Official data
Crops and livestock products;Switzerland;Coffee, green;Export Quantity (tonnes);2011;1404;;Official data
Crops and livestock products;Sweden;Coffee, green;Export Quantity (tonnes);2011;1459;;Official data
Crops and livestock products;Cyprus;Coffee, green;Import Quantity (tonnes);2011;1482;;Official data
Crops and livestock products;Iran (Islamic Republic of);Coffee, green;Import Quantity (tonnes);2011;1487;;Official data
Crops and livestock products;Panama;Coffee, green;Export Quantity (tonnes);2011;1965;;Official data
Crops and livestock products;Nicaragua;Coffee, green;Import Quantity (tonnes);2011;1974;;Official data
Crops and livestock products;Slovakia;Coffee, green;Export Quantity (tonnes);2011;2085;;Official data
Crops and livestock products;Sierra Leone;Coffee, green;Export Quantity (tonnes);2011;2168;R;Estimated data using trading partners database
Crops and livestock products;Yemen;Coffee, green;Export Quantity (tonnes);2011;2464;;Official data
Crops and livestock products;Oman;Coffee, green;Import Quantity (tonnes);2011;2503;;Official data
Crops and livestock products;Latvia;Coffee, green;Import Quantity (tonnes);2011;2779;;Official data
Crops and livestock products;Libya;Coffee, green;Import Quantity (tonnes);2011;2838;R;Estimated data using trading partners database
Crops and livestock products;Dominican Republic;Coffee, green;Export Quantity (tonnes);2011;2975;;Official data
Crops and livestock products;Jordan;Coffee, green;Export Quantity (tonnes);2011;3040;;Official data
Crops and livestock products;Georgia;Coffee, green;Import Quantity (tonnes);2011;3471;;Official data
Crops and livestock products;Viet Nam;Coffee, green;Import Quantity (tonnes);2011;3483;R;Estimated data using trading partners database
Crops and livestock products;Kuwait;Coffee, green;Import Quantity (tonnes);2011;3554;R;Estimated data using trading partners database
Crops and livestock products;Madagascar;Coffee, green;Export Quantity (tonnes);2011;4014;;Official data
Crops and livestock products;Democratic Republic of the Congo;Coffee, green;Export Quantity (tonnes);2011;4483;R;Estimated data using trading partners database
Crops and livestock products;China, Hong Kong SAR;Coffee, green;Import Quantity (tonnes);2011;4579;;Official data
Crops and livestock products;Ireland;Coffee, green;Import Quantity (tonnes);2011;4916;;Official data
Crops and livestock products;Albania;Coffee, green;Import Quantity (tonnes);2011;4922;;Official data
Crops and livestock products;United Kingdom;Coffee, green;Export Quantity (tonnes);2011;5412;;Official data
Crops and livestock products;Bolivia (Plurinational State of);Coffee, green;Export Quantity (tonnes);2011;5459;;Official data
Crops and livestock products;Greece;Coffee, green;Export Quantity (tonnes);2011;5595;*;Unofficial figure
Crops and livestock products;Slovakia;Coffee, green;Import Quantity (tonnes);2011;5795;;Official data
Crops and livestock products;France;Coffee, green;Export Quantity (tonnes);2011;5928;;Official data
Crops and livestock products;Ukraine;Coffee, green;Import Quantity (tonnes);2011;6156;;Official data
Crops and livestock products;Ecuador;Coffee, green;Import Quantity (tonnes);2011;6285;;Official data
Crops and livestock products;The former Yugoslav Republic of Macedonia;Coffee, green;Import Quantity (tonnes);2011;6440;;Official data
Crops and livestock products;United Arab Emirates;Coffee, green;Import Quantity (tonnes);2011;6592;R;Estimated data using trading partners database
Crops and livestock products;Hungary;Coffee, green;Import Quantity (tonnes);2011;6660;;Official data
Crops and livestock products;New Zealand;Coffee, green;Import Quantity (tonnes);2011;6890;;Official data
Crops and livestock products;Republic of Korea;Coffee, green;Export Quantity (tonnes);2011;6991;;Official data
Crops and livestock products;Singapore;Coffee, green;Export Quantity (tonnes);2011;7326;;Official data
Crops and livestock products;Namibia;Coffee, green;Import Quantity (tonnes);2011;7500;F;FAO estimate
Crops and livestock products;Cuba;Coffee, green;Import Quantity (tonnes);2011;7542;R;Estimated data using trading partners database
Crops and livestock products;Italy;Coffee, green;Export Quantity (tonnes);2011;7953;;Official data
Crops and livestock products;Montenegro;Coffee, green;Import Quantity (tonnes);2011;8113;;Official data
Crops and livestock products;Singapore;Coffee, green;Import Quantity (tonnes);2011;9094;;Official data
Crops and livestock products;Slovenia;Coffee, green;Import Quantity (tonnes);2011;9198;;Official data
Crops and livestock products;Costa Rica;Coffee, green;Import Quantity (tonnes);2011;10190;;Official data
Crops and livestock products;Armenia;Coffee, green;Import Quantity (tonnes);2011;10828;;Official data
Crops and livestock products;Mexico;Coffee, green;Import Quantity (tonnes);2011;11635;;Official data
Crops and livestock products;Togo;Coffee, green;Export Quantity (tonnes);2011;11883;;Official data
Crops and livestock products;Chile;Coffee, green;Import Quantity (tonnes);2011;11928;;Official data
Crops and livestock products;Canada;Coffee, green;Export Quantity (tonnes);2011;12077;;Official data
Crops and livestock products;Jordan;Coffee, green;Import Quantity (tonnes);2011;12339;;Official data
Crops and livestock products;Burundi;Coffee, green;Export Quantity (tonnes);2011;13887;R;Estimated data using trading partners database
Crops and livestock products;Rwanda;Coffee, green;Export Quantity (tonnes);2011;14442;;Official data
Crops and livestock products;Guinea;Coffee, green;Export Quantity (tonnes);2011;14456;R;Estimated data using trading partners database
Crops and livestock products;China, Taiwan Province of;Coffee, green;Import Quantity (tonnes);2011;15299;;Official data
Crops and livestock products;Netherlands;Coffee, green;Export Quantity (tonnes);2011;15695;;Official data
Crops and livestock products;Timor-Leste;Coffee, green;Export Quantity (tonnes);2011;16561;;Official data
Crops and livestock products;Morocco;Coffee, green;Import Quantity (tonnes);2011;16989;R;Estimated data using trading partners database
Crops and livestock products;Indonesia;Coffee, green;Import Quantity (tonnes);2011;17618;;Official data
Crops and livestock products;Czech Republic;Coffee, green;Import Quantity (tonnes);2011;17696;;Official data
Crops and livestock products;Turkey;Coffee, green;Import Quantity (tonnes);2011;17722;;Official data
