"Datatype","Source","Target","Product","Valuetype","Year","Value"
"Detailed trade matrix","Afghanistan","Argentina","Meat, chicken","Import Quantity (tonnes)",2011,"198.0"
"Detailed trade matrix","Afghanistan","Belgium","Meat, chicken","Import Quantity (tonnes)",2011,"23.0"
"Detailed trade matrix","Afghanistan","Brazil","Meat, chicken","Import Quantity (tonnes)",2011,"5153.0"
"Detailed trade matrix","Afghanistan","Canada","Meat, chicken","Import Quantity (tonnes)",2011,"226.0"
"Detailed trade matrix","Afghanistan","China","Meat, chicken","Import Quantity (tonnes)",2011,"103.0"
"Detailed trade matrix","Afghanistan","China, mainland","Meat, chicken","Import Quantity (tonnes)",2011,"103.0"
"Detailed trade matrix","Afghanistan","Denmark","Meat, chicken","Import Quantity (tonnes)",2011,"129.0"
"Detailed trade matrix","Afghanistan","Germany","Meat, chicken","Import Quantity (tonnes)",2011,"40.0"
"Detailed trade matrix","Afghanistan","India","Meat, chicken","Import Quantity (tonnes)",2011,"571.0"
"Detailed trade matrix","Afghanistan","Iran (Islamic Republic of)","Chickens","Import Quantity (1000 Head)",2011,"1388.0"
"Detailed trade matrix","Afghanistan","Iran (Islamic Republic of)","Meat, chicken","Import Quantity (tonnes)",2011,"125.0"
"Detailed trade matrix","Afghanistan","Japan","Meat, chicken","Import Quantity (tonnes)",2011,"13.0"
"Detailed trade matrix","Afghanistan","Malaysia","Meat, chicken","Import Quantity (tonnes)",2011,"284.0"
"Detailed trade matrix","Afghanistan","Pakistan","Chickens","Import Quantity (1000 Head)",2011,"3332.0"
"Detailed trade matrix","Afghanistan","Pakistan","Meat, chicken","Import Quantity (tonnes)",2011,"1898.0"
"Detailed trade matrix","Afghanistan","Turkey","Meat, chicken","Import Quantity (tonnes)",2011,"230.0"
"Detailed trade matrix","Afghanistan","Ukraine","Meat, chicken","Import Quantity (tonnes)",2011,"35.0"
"Detailed trade matrix","Afghanistan","United Arab Emirates","Meat, chicken","Import Quantity (tonnes)",2011,"267.0"
"Detailed trade matrix","Afghanistan","United States of America","Meat, chicken","Import Quantity (tonnes)",2011,"41677.0"
"Detailed trade matrix","Afghanistan","Uruguay","Meat, chicken","Import Quantity (tonnes)",2011,"33.0"
"Detailed trade matrix","Albania","Argentina","Meat, chicken","Import Quantity (tonnes)",2011,"63.0"
"Detailed trade matrix","Albania","Austria","Chickens","Import Quantity (1000 Head)",2011,"485.0"
"Detailed trade matrix","Albania","Belgium","Meat, chicken","Import Quantity (tonnes)",2011,"331.0"
"Detailed trade matrix","Albania","Bosnia and Herzegovina","Meat, chicken, canned","Import Quantity (tonnes)",2011,"23.0"
"Detailed trade matrix","Albania","Brazil","Meat, chicken","Import Quantity (tonnes)",2011,"4296.0"
"Detailed trade matrix","Albania","Bulgaria","Chickens","Import Quantity (1000 Head)",2011,"8.0"
"Detailed trade matrix","Albania","Canada","Meat, chicken","Import Quantity (tonnes)",2011,"859.0"
"Detailed trade matrix","Albania","France","Meat, chicken","Import Quantity (tonnes)",2011,"379.0"
"Detailed trade matrix","Albania","Germany","Meat, chicken","Import Quantity (tonnes)",2011,"295.0"
"Detailed trade matrix","Albania","Greece","Chickens","Import Quantity (1000 Head)",2011,"2038.0"
"Detailed trade matrix","Albania","Greece","Meat, chicken","Import Quantity (tonnes)",2011,"2844.0"
"Detailed trade matrix","Albania","Greece","Meat, chicken, canned","Import Quantity (tonnes)",2011,"143.0"
"Detailed trade matrix","Albania","Italy","Chickens","Import Quantity (1000 Head)",2011,"3100.0"
"Detailed trade matrix","Albania","Italy","Meat, chicken","Import Quantity (tonnes)",2011,"3285.0"
"Detailed trade matrix","Albania","Italy","Meat, chicken, canned","Import Quantity (tonnes)",2011,"1739.0"
"Detailed trade matrix","Albania","Netherlands","Chickens","Import Quantity (1000 Head)",2011,"135.0"
"Detailed trade matrix","Albania","Netherlands","Meat, chicken","Import Quantity (tonnes)",2011,"252.0"
"Detailed trade matrix","Albania","Netherlands","Meat, chicken, canned","Import Quantity (tonnes)",2011,"22.0"
"Detailed trade matrix","Albania","Paraguay","Meat, chicken","Import Quantity (tonnes)",2011,"54.0"
"Detailed trade matrix","Albania","Romania","Chickens","Import Quantity (1000 Head)",2011,"197.0"
"Detailed trade matrix","Albania","Romania","Meat, chicken","Import Quantity (tonnes)",2011,"21.0"
"Detailed trade matrix","Albania","Serbia","Meat, chicken","Import Quantity (tonnes)",2011,"7.0"
"Detailed trade matrix","Albania","Slovenia","Meat, chicken","Import Quantity (tonnes)",2011,"7.0"
"Detailed trade matrix","Albania","Slovenia","Meat, chicken, canned","Import Quantity (tonnes)",2011,"5.0"
"Detailed trade matrix","Albania","Spain","Meat, chicken","Import Quantity (tonnes)",2011,"89.0"
"Detailed trade matrix","Albania","The former Yugoslav Republic of Macedonia","Chickens","Import Quantity (1000 Head)",2011,"939.0"
"Detailed trade matrix","Albania","The former Yugoslav Republic of Macedonia","Meat, chicken","Import Quantity (tonnes)",2011,"11.0"
"Detailed trade matrix","Albania","The former Yugoslav Republic of Macedonia","Meat, chicken, canned","Import Quantity (tonnes)",2011,"0.0"
"Detailed trade matrix","Albania","Turkey","Meat, chicken","Import Quantity (tonnes)",2011,"24.0"
"Detailed trade matrix","Albania","United States of America","Meat, chicken","Import Quantity (tonnes)",2011,"9386.0"
"Detailed trade matrix","Algeria","China","Meat, chicken","Export Quantity (tonnes)",2011,"10.0"
"Detailed trade matrix","Algeria","China, Hong Kong SAR","Meat, chicken","Export Quantity (tonnes)",2011,"10.0"
"Detailed trade matrix","Algeria","Denmark","Meat, chicken, canned","Import Quantity (tonnes)",2011,"1601.0"
"Detailed trade matrix","Algeria","Egypt","Meat, chicken","Export Quantity (tonnes)",2011,"6.0"
"Detailed trade matrix","Algeria","France","Chickens","Import Quantity (1000 Head)",2011,"3014.0"
"Detailed trade matrix","Algeria","France","Meat, chicken, canned","Import Quantity (tonnes)",2011,"174.0"
"Detailed trade matrix","Algeria","Hungary","Chickens","Import Quantity (1000 Head)",2011,"26.0"
"Detailed trade matrix","Algeria","Italy","Chickens","Import Quantity (1000 Head)",2011,"814.0"
"Detailed trade matrix","Algeria","Japan","Meat, chicken","Import Quantity (tonnes)",2011,"0.0"
"Detailed trade matrix","Algeria","Jordan","Meat, chicken, canned","Import Quantity (tonnes)",2011,"204.0"
"Detailed trade matrix","Algeria","Netherlands","Meat, chicken, canned","Import Quantity (tonnes)",2011,"45.0"
"Detailed trade matrix","Algeria","Republic of Korea","Meat, chicken, canned","Import Quantity (tonnes)",2011,"3.0"
"Detailed trade matrix","Algeria","Spain","Chickens","Import Quantity (1000 Head)",2011,"286.0"
"Detailed trade matrix","Algeria","United Kingdom","Chickens","Import Quantity (1000 Head)",2011,"71.0"
"Detailed trade matrix","Algeria","Viet Nam","Meat, chicken","Export Quantity (tonnes)",2011,"17.0"
"Detailed trade matrix","Antigua and Barbuda","Barbados","Chickens","Import Quantity (1000 Head)",2011,"15.0"
"Detailed trade matrix","Antigua and Barbuda","Barbados","Meat, chicken","Import Quantity (tonnes)",2011,"9.0"
"Detailed trade matrix","Antigua and Barbuda","Brazil","Meat, chicken","Import Quantity (tonnes)",2011,"725.0"
"Detailed trade matrix","Antigua and Barbuda","Brazil","Meat, chicken, canned","Import Quantity (tonnes)",2011,"9.0"
"Detailed trade matrix","Antigua and Barbuda","British Virgin Islands","Meat, chicken","Export Quantity (tonnes)",2011,"0.0"
"Detailed trade matrix","Antigua and Barbuda","Canada","Meat, chicken","Import Quantity (tonnes)",2011,"367.0"
"Detailed trade matrix","Antigua and Barbuda","Canada","Meat, chicken, canned","Import Quantity (tonnes)",2011,"1.0"
"Detailed trade matrix","Antigua and Barbuda","Denmark","Meat, chicken, canned","Import Quantity (tonnes)",2011,"9.0"
"Detailed trade matrix","Antigua and Barbuda","Dominica","Meat, chicken","Export Quantity (tonnes)",2011,"0.0"
"Detailed trade matrix","Antigua and Barbuda","Dominica","Meat, chicken, canned","Export Quantity (tonnes)",2011,"0.0"
"Detailed trade matrix","Antigua and Barbuda","Dominican Republic","Meat, chicken, canned","Import Quantity (tonnes)",2011,"0.0"
"Detailed trade matrix","Antigua and Barbuda","Germany","Meat, chicken","Import Quantity (tonnes)",2011,"0.0"
"Detailed trade matrix","Antigua and Barbuda","Italy","Meat, chicken, canned","Import Quantity (tonnes)",2011,"0.0"
"Detailed trade matrix","Antigua and Barbuda","Jamaica","Meat, chicken, canned","Import Quantity (tonnes)",2011,"7.0"
"Detailed trade matrix","Antigua and Barbuda","Montserrat","Chickens","Export Quantity (1000 Head)",2011,"2.0"
"Detailed trade matrix","Antigua and Barbuda","Montserrat","Meat, chicken","Export Quantity (tonnes)",2011,"14.0"
"Detailed trade matrix","Antigua and Barbuda","Saint Kitts and Nevis","Meat, chicken","Import Quantity (tonnes)",2011,"2.0"
"Detailed trade matrix","Antigua and Barbuda","United Kingdom","Meat, chicken","Import Quantity (tonnes)",2011,"6.0"
"Detailed trade matrix","Antigua and Barbuda","United Kingdom","Meat, chicken, canned","Import Quantity (tonnes)",2011,"1.0"
"Detailed trade matrix","Antigua and Barbuda","United States of America","Chickens","Import Quantity (1000 Head)",2011,"7.0"
"Detailed trade matrix","Antigua and Barbuda","United States of America","Meat, chicken","Import Quantity (tonnes)",2011,"4189.0"
"Detailed trade matrix","Antigua and Barbuda","United States of America","Meat, chicken, canned","Import Quantity (tonnes)",2011,"248.0"
"Detailed trade matrix","Antigua and Barbuda","Unspecified","Meat, chicken","Export Quantity (tonnes)",2011,"0.0"
"Detailed trade matrix","Antigua and Barbuda","Unspecified","Meat, chicken, canned","Import Quantity (tonnes)",2011,"0.0"
"Detailed trade matrix","Argentina","Afghanistan","Meat, chicken","Export Quantity (tonnes)",2011,"722.0"
"Detailed trade matrix","Argentina","Angola","Meat, chicken","Export Quantity (tonnes)",2011,"5449.0"
"Detailed trade matrix","Argentina","Angola","Meat, chicken, canned","Export Quantity (tonnes)",2011,"1.0"
"Detailed trade matrix","Argentina","Argentina","Meat, chicken","Import Quantity (tonnes)",2011,"261.0"
"Detailed trade matrix","Argentina","Armenia","Meat, chicken","Export Quantity (tonnes)",2011,"204.0"
"Detailed trade matrix","Argentina","Aruba","Meat, chicken","Export Quantity (tonnes)",2011,"77.0"
"Detailed trade matrix","Argentina","Aruba","Meat, chicken, canned","Export Quantity (tonnes)",2011,"1.0"
"Detailed trade matrix","Argentina","Bahrain","Meat, chicken","Export Quantity (tonnes)",2011,"409.0"
"Detailed trade matrix","Argentina","Belgium","Meat, chicken","Export Quantity (tonnes)",2011,"104.0"
"Detailed trade matrix","Argentina","Belgium","Meat, chicken, canned","Export Quantity (tonnes)",2011,"24.0"
"Detailed trade matrix","Argentina","Benin","Meat, chicken","Export Quantity (tonnes)",2011,"957.0"
"Detailed trade matrix","Argentina","Bolivia (Plurinational State of)","Chickens","Export Quantity (1000 Head)",2011,"3.0"
"Detailed trade matrix","Argentina","Bolivia (Plurinational State of)","Meat, chicken","Export Quantity (tonnes)",2011,"89.0"
"Detailed trade matrix","Argentina","Brazil","Chickens","Import Quantity (1000 Head)",2011,"309.0"
"Detailed trade matrix","Argentina","Brazil","Meat, chicken","Export Quantity (tonnes)",2011,"2321.0"
"Detailed trade matrix","Argentina","Brazil","Meat, chicken","Import Quantity (tonnes)",2011,"8449.0"
"Detailed trade matrix","Argentina","Brazil","Meat, chicken, canned","Import Quantity (tonnes)",2011,"3044.0"
"Detailed trade matrix","Argentina","Cabo Verde","Meat, chicken","Export Quantity (tonnes)",2011,"134.0"
"Detailed trade matrix","Argentina","Chile","Meat, chicken","Export Quantity (tonnes)",2011,"37250.0"
"Detailed trade matrix","Argentina","Chile","Meat, chicken, canned","Export Quantity (tonnes)",2011,"466.0"
"Detailed trade matrix","Argentina","Chile","Meat, chicken, canned","Import Quantity (tonnes)",2011,"12.0"
"Detailed trade matrix","Argentina","China","Meat, chicken","Export Quantity (tonnes)",2011,"63335.0"
"Detailed trade matrix","Argentina","China, Hong Kong SAR","Meat, chicken","Export Quantity (tonnes)",2011,"9135.0"
"Detailed trade matrix","Argentina","China, mainland","Meat, chicken","Export Quantity (tonnes)",2011,"54200.0"
"Detailed trade matrix","Argentina","Comoros","Meat, chicken","Export Quantity (tonnes)",2011,"166.0"
"Detailed trade matrix","Argentina","Congo","Meat, chicken","Export Quantity (tonnes)",2011,"2248.0"
"Detailed trade matrix","Argentina","Congo","Meat, chicken, canned","Export Quantity (tonnes)",2011,"0.0"
"Detailed trade matrix","Argentina","C̫te d'Ivoire","Meat, chicken","Export Quantity (tonnes)",2011,"486.0"
"Detailed trade matrix","Argentina","Croatia","Meat, chicken","Export Quantity (tonnes)",2011,"54.0"
"Detailed trade matrix","Argentina","Cuba","Meat, chicken","Export Quantity (tonnes)",2011,"1383.0"
"Detailed trade matrix","Argentina","Cyprus","Meat, chicken","Export Quantity (tonnes)",2011,"794.0"
"Detailed trade matrix","Argentina","Democratic Republic of the Congo","Meat, chicken","Export Quantity (tonnes)",2011,"5599.0"
"Detailed trade matrix","Argentina","Democratic Republic of the Congo","Meat, chicken, canned","Export Quantity (tonnes)",2011,"2.0"
"Detailed trade matrix","Argentina","Denmark","Meat, chicken","Export Quantity (tonnes)",2011,"50.0"
"Detailed trade matrix","Argentina","Equatorial Guinea","Meat, chicken","Export Quantity (tonnes)",2011,"417.0"
"Detailed trade matrix","Argentina","Equatorial Guinea","Meat, chicken, canned","Export Quantity (tonnes)",2011,"1.0"
"Detailed trade matrix","Argentina","France","Meat, chicken, canned","Import Quantity (tonnes)",2011,"1.0"
"Detailed trade matrix","Argentina","Gabon","Meat, chicken","Export Quantity (tonnes)",2011,"107.0"
"Detailed trade matrix","Argentina","Georgia","Meat, chicken","Export Quantity (tonnes)",2011,"740.0"
"Detailed trade matrix","Argentina","Germany","Chickens","Import Quantity (1000 Head)",2011,"107.0"
"Detailed trade matrix","Argentina","Germany","Meat, chicken","Export Quantity (tonnes)",2011,"1827.0"
"Detailed trade matrix","Argentina","Germany","Meat, chicken, canned","Export Quantity (tonnes)",2011,"1469.0"
"Detailed trade matrix","Argentina","Greece","Meat, chicken","Export Quantity (tonnes)",2011,"27.0"
"Detailed trade matrix","Argentina","Guinea","Meat, chicken","Export Quantity (tonnes)",2011,"104.0"
"Detailed trade matrix","Argentina","Haiti","Meat, chicken","Export Quantity (tonnes)",2011,"1286.0"
"Detailed trade matrix","Argentina","Iraq","Meat, chicken","Export Quantity (tonnes)",2011,"1351.0"
"Detailed trade matrix","Argentina","Ireland","Meat, chicken","Export Quantity (tonnes)",2011,"173.0"
"Detailed trade matrix","Argentina","Israel","Meat, chicken","Export Quantity (tonnes)",2011,"25.0"
"Detailed trade matrix","Argentina","Italy","Meat, chicken","Export Quantity (tonnes)",2011,"426.0"
"Detailed trade matrix","Argentina","Japan","Meat, chicken","Export Quantity (tonnes)",2011,"389.0"
"Detailed trade matrix","Argentina","Jordan","Meat, chicken","Export Quantity (tonnes)",2011,"75.0"
"Detailed trade matrix","Argentina","Kenya","Meat, chicken","Export Quantity (tonnes)",2011,"52.0"
"Detailed trade matrix","Argentina","Kuwait","Meat, chicken","Export Quantity (tonnes)",2011,"358.0"
"Detailed trade matrix","Argentina","Kyrgyzstan","Meat, chicken","Export Quantity (tonnes)",2011,"50.0"
"Detailed trade matrix","Argentina","Lebanon","Meat, chicken","Export Quantity (tonnes)",2011,"351.0"
"Detailed trade matrix","Argentina","Liberia","Meat, chicken","Export Quantity (tonnes)",2011,"733.0"
"Detailed trade matrix","Argentina","Maldives","Meat, chicken","Export Quantity (tonnes)",2011,"22.0"
"Detailed trade matrix","Argentina","Mauritania","Meat, chicken","Export Quantity (tonnes)",2011,"183.0"
"Detailed trade matrix","Argentina","Mozambique","Meat, chicken","Export Quantity (tonnes)",2011,"26.0"
"Detailed trade matrix","Argentina","Namibia","Meat, chicken","Export Quantity (tonnes)",2011,"2096.0"
"Detailed trade matrix","Argentina","Namibia","Meat, chicken, canned","Export Quantity (tonnes)",2011,"12.0"
"Detailed trade matrix","Argentina","Netherlands","Meat, chicken","Export Quantity (tonnes)",2011,"4652.0"
"Detailed trade matrix","Argentina","Netherlands","Meat, chicken, canned","Export Quantity (tonnes)",2011,"1373.0"
"Detailed trade matrix","Argentina","Netherlands Antilles","Meat, chicken","Export Quantity (tonnes)",2011,"233.0"
"Detailed trade matrix","Argentina","Netherlands Antilles","Meat, chicken, canned","Export Quantity (tonnes)",2011,"8.0"
"Detailed trade matrix","Argentina","Oman","Meat, chicken","Export Quantity (tonnes)",2011,"1756.0"
"Detailed trade matrix","Argentina","Pakistan","Meat, chicken","Export Quantity (tonnes)",2011,"411.0"
"Detailed trade matrix","Argentina","Paraguay","Meat, chicken, canned","Export Quantity (tonnes)",2011,"2.0"
"Detailed trade matrix","Argentina","Peru","Meat, chicken","Export Quantity (tonnes)",2011,"2262.0"
"Detailed trade matrix","Argentina","Portugal","Meat, chicken","Export Quantity (tonnes)",2011,"32.0"
"Detailed trade matrix","Argentina","Portugal","Meat, chicken, canned","Export Quantity (tonnes)",2011,"0.0"
"Detailed trade matrix","Argentina","Qatar","Meat, chicken","Export Quantity (tonnes)",2011,"1484.0"
"Detailed trade matrix","Argentina","Russian Federation","Meat, chicken","Export Quantity (tonnes)",2011,"6670.0"
"Detailed trade matrix","Argentina","Saudi Arabia","Meat, chicken","Export Quantity (tonnes)",2011,"7686.0"
"Detailed trade matrix","Argentina","Seychelles","Meat, chicken","Export Quantity (tonnes)",2011,"30.0"
"Detailed trade matrix","Argentina","Singapore","Meat, chicken","Export Quantity (tonnes)",2011,"10811.0"
"Detailed trade matrix","Argentina","South Africa","Meat, chicken","Export Quantity (tonnes)",2011,"32567.0"
"Detailed trade matrix","Argentina","South Africa","Meat, chicken, canned","Export Quantity (tonnes)",2011,"37.0"
"Detailed trade matrix","Argentina","Spain","Meat, chicken","Export Quantity (tonnes)",2011,"552.0"
"Detailed trade matrix","Argentina","Spain","Meat, chicken, canned","Export Quantity (tonnes)",2011,"74.0"
"Detailed trade matrix","Argentina","Sudan (former)","Meat, chicken","Export Quantity (tonnes)",2011,"1081.0"
"Detailed trade matrix","Argentina","Suriname","Meat, chicken","Export Quantity (tonnes)",2011,"25.0"
"Detailed trade matrix","Argentina","Sweden","Meat, chicken","Export Quantity (tonnes)",2011,"122.0"
"Detailed trade matrix","Argentina","Switzerland","Meat, chicken","Export Quantity (tonnes)",2011,"614.0"
"Detailed trade matrix","Argentina","Switzerland","Meat, chicken, canned","Export Quantity (tonnes)",2011,"115.0"
"Detailed trade matrix","Argentina","Turkey","Meat, chicken","Export Quantity (tonnes)",2011,"50.0"
"Detailed trade matrix","Argentina","Uganda","Meat, chicken","Export Quantity (tonnes)",2011,"25.0"
"Detailed trade matrix","Argentina","United Arab Emirates","Meat, chicken","Export Quantity (tonnes)",2011,"3316.0"
"Detailed trade matrix","Argentina","United Kingdom","Meat, chicken","Export Quantity (tonnes)",2011,"6231.0"
"Detailed trade matrix","Argentina","United Kingdom","Meat, chicken, canned","Export Quantity (tonnes)",2011,"21.0"
"Detailed trade matrix","Argentina","United Kingdom","Meat, chicken, canned","Import Quantity (tonnes)",2011,"0.0"
"Detailed trade matrix","Argentina","United Republic of Tanzania","Meat, chicken","Export Quantity (tonnes)",2011,"185.0"
"Detailed trade matrix","Argentina","United States of America","Chickens","Import Quantity (1000 Head)",2011,"191.0"
"Detailed trade matrix","Argentina","United States of America","Meat, chicken, canned","Import Quantity (tonnes)",2011,"0.0"
"Detailed trade matrix","Argentina","Unspecified","Meat, chicken","Export Quantity (tonnes)",2011,"2155.0"
"Detailed trade matrix","Argentina","Unspecified","Meat, chicken, canned","Export Quantity (tonnes)",2011,"45.0"
"Detailed trade matrix","Argentina","Uruguay","Chickens","Export Quantity (1000 Head)",2011,"280.0"
"Detailed trade matrix","Argentina","Uruguay","Meat, chicken, canned","Export Quantity (tonnes)",2011,"48.0"
"Detailed trade matrix","Argentina","Venezuela (Bolivarian Republic of)","Meat, chicken","Export Quantity (tonnes)",2011,"49869.0"
"Detailed trade matrix","Argentina","Viet Nam","Meat, chicken","Export Quantity (tonnes)",2011,"226.0"
"Detailed trade matrix","Argentina","Yemen","Meat, chicken","Export Quantity (tonnes)",2011,"430.0"
"Detailed trade matrix","Argentina","Zimbabwe","Meat, chicken","Export Quantity (tonnes)",2011,"363.0"
"Detailed trade matrix","Armenia","Argentina","Meat, chicken","Import Quantity (tonnes)",2011,"25.0"
"Detailed trade matrix","Armenia","Belarus","Meat, chicken","Import Quantity (tonnes)",2011,"7.0"
"Detailed trade matrix","Armenia","Belarus","Meat, chicken, canned","Import Quantity (tonnes)",2011,"0.0"
"Detailed trade matrix","Armenia","Belgium","Meat, chicken","Import Quantity (tonnes)",2011,"602.0"
"Detailed trade matrix","Armenia","Brazil","Meat, chicken","Import Quantity (tonnes)",2011,"5460.0"
"Detailed trade matrix","Armenia","Brazil","Meat, chicken, canned","Import Quantity (tonnes)",2011,"48.0"
"Detailed trade matrix","Armenia","Bulgaria","Meat, chicken","Import Quantity (tonnes)",2011,"961.0"
"Detailed trade matrix","Armenia","Bulgaria","Meat, chicken, canned","Import Quantity (tonnes)",2011,"0.0"
"Detailed trade matrix","Armenia","Canada","Meat, chicken","Import Quantity (tonnes)",2011,"375.0"
"Detailed trade matrix","Armenia","China","Meat, chicken","Import Quantity (tonnes)",2011,"1364.0"
"Detailed trade matrix","Armenia","China, mainland","Meat, chicken","Import Quantity (tonnes)",2011,"1364.0"
"Detailed trade matrix","Armenia","France","Meat, chicken","Import Quantity (tonnes)",2011,"341.0"
"Detailed trade matrix","Armenia","Georgia","Chickens","Export Quantity (1000 Head)",2011,"124.0"
"Detailed trade matrix","Armenia","Georgia","Meat, chicken, canned","Export Quantity (tonnes)",2011,"8.0"
"Detailed trade matrix","Armenia","Germany","Chickens","Import Quantity (1000 Head)",2011,"17.0"
"Detailed trade matrix","Armenia","Germany","Meat, chicken","Import Quantity (tonnes)",2011,"313.0"
"Detailed trade matrix","Armenia","Germany","Meat, chicken, canned","Import Quantity (tonnes)",2011,"0.0"
"Detailed trade matrix","Armenia","Hungary","Chickens","Import Quantity (1000 Head)",2011,"73.0"
"Detailed trade matrix","Armenia","Hungary","Meat, chicken","Import Quantity (tonnes)",2011,"163.0"
"Detailed trade matrix","Armenia","Iran (Islamic Republic of)","Chickens","Import Quantity (1000 Head)",2011,"820.0"
"Detailed trade matrix","Armenia","Italy","Meat, chicken","Import Quantity (tonnes)",2011,"199.0"
"Detailed trade matrix","Armenia","Italy","Meat, chicken, canned","Import Quantity (tonnes)",2011,"0.0"
"Detailed trade matrix","Armenia","Netherlands","Chickens","Import Quantity (1000 Head)",2011,"44.0"
"Detailed trade matrix","Armenia","Netherlands","Meat, chicken","Import Quantity (tonnes)",2011,"197.0"
"Detailed trade matrix","Armenia","Netherlands","Meat, chicken, canned","Import Quantity (tonnes)",2011,"1.0"
"Detailed trade matrix","Armenia","Poland","Meat, chicken","Import Quantity (tonnes)",2011,"39.0"
"Detailed trade matrix","Armenia","Russian Federation","Chickens","Import Quantity (1000 Head)",2011,"265.0"
"Detailed trade matrix","Armenia","Russian Federation","Meat, chicken, canned","Import Quantity (tonnes)",2011,"8.0"
"Detailed trade matrix","Armenia","Spain","Meat, chicken, canned","Import Quantity (tonnes)",2011,"0.0"
"Detailed trade matrix","Armenia","Turkey","Chickens","Import Quantity (1000 Head)",2011,"213.0"
"Detailed trade matrix","Armenia","Ukraine","Meat, chicken","Import Quantity (tonnes)",2011,"1205.0"
"Detailed trade matrix","Armenia","United Arab Emirates","Chickens","Import Quantity (1000 Head)",2011,"0.0"
"Detailed trade matrix","Armenia","United Kingdom","Meat, chicken","Import Quantity (tonnes)",2011,"146.0"
"Detailed trade matrix","Armenia","United States of America","Meat, chicken","Import Quantity (tonnes)",2011,"25834.0"
"Detailed trade matrix","Armenia","United States of America","Meat, chicken, canned","Import Quantity (tonnes)",2011,"1.0"
"Detailed trade matrix","Armenia","Uruguay","Meat, chicken","Import Quantity (tonnes)",2011,"26.0"
"Detailed trade matrix","Aruba","Argentina","Meat, chicken","Import Quantity (tonnes)",2011,"70.0"
"Detailed trade matrix","Aruba","Aruba","Meat, chicken","Import Quantity (tonnes)",2011,"0.0"
"Detailed trade matrix","Aruba","Brazil","Chickens","Import Quantity (1000 Head)",2011,"86.0"
"Detailed trade matrix","Aruba","Brazil","Meat, chicken","Import Quantity (tonnes)",2011,"2114.0"
"Detailed trade matrix","Aruba","Brazil","Meat, chicken, canned","Import Quantity (tonnes)",2011,"42.0"
"Detailed trade matrix","Aruba","Colombia","Chickens","Export Quantity (1000 Head)",2011,"21.0"
"Detailed trade matrix","Aruba","Colombia","Meat, chicken","Export Quantity (tonnes)",2011,"0.0"
"Detailed trade matrix","Aruba","Netherlands","Chickens","Import Quantity (1000 Head)",2011,"0.0"
"Detailed trade matrix","Aruba","Netherlands","Meat, chicken","Import Quantity (tonnes)",2011,"106.0"
"Detailed trade matrix","Aruba","Netherlands","Meat, chicken, canned","Import Quantity (tonnes)",2011,"18.0"
"Detailed trade matrix","Aruba","Netherlands Antilles","Chickens","Export Quantity (1000 Head)",2011,"3.0"
"Detailed trade matrix","Aruba","Netherlands Antilles","Meat, chicken","Export Quantity (tonnes)",2011,"1.0"
"Detailed trade matrix","Aruba","Netherlands Antilles","Meat, chicken","Import Quantity (tonnes)",2011,"1.0"
"Detailed trade matrix","Aruba","Netherlands Antilles","Meat, chicken, canned","Export Quantity (tonnes)",2011,"0.0"
"Detailed trade matrix","Aruba","Netherlands Antilles","Meat, chicken, canned","Import Quantity (tonnes)",2011,"0.0"
"Detailed trade matrix","Aruba","United States of America","Chickens","Export Quantity (1000 Head)",2011,"1.0"
"Detailed trade matrix","Aruba","United States of America","Chickens","Import Quantity (1000 Head)",2011,"120.0"
"Detailed trade matrix","Aruba","United States of America","Meat, chicken","Import Quantity (tonnes)",2011,"2484.0"
"Detailed trade matrix","Aruba","United States of America","Meat, chicken, canned","Import Quantity (tonnes)",2011,"763.0"
"Detailed trade matrix","Aruba","Unspecified","Chickens","Export Quantity (1000 Head)",2011,"0.0"
"Detailed trade matrix","Aruba","Unspecified","Meat, chicken","Export Quantity (tonnes)",2011,"0.0"
"Detailed trade matrix","Aruba","Unspecified","Meat, chicken","Import Quantity (tonnes)",2011,"0.0"
"Detailed trade matrix","Aruba","Unspecified","Meat, chicken, canned","Export Quantity (tonnes)",2011,"0.0"
"Detailed trade matrix","Aruba","Unspecified","Meat, chicken, canned","Import Quantity (tonnes)",2011,"1.0"
"Detailed trade matrix","Aruba","Venezuela (Bolivarian Republic of)","Chickens","Export Quantity (1000 Head)",2011,"24.0"
"Detailed trade matrix","Aruba","Venezuela (Bolivarian Republic of)","Chickens","Import Quantity (1000 Head)",2011,"1.0"
"Detailed trade matrix","Aruba","Venezuela (Bolivarian Republic of)","Meat, chicken","Export Quantity (tonnes)",2011,"8.0"
"Detailed trade matrix","Australia","Afghanistan","Meat, chicken","Export Quantity (tonnes)",2011,"3.0"
"Detailed trade matrix","Australia","Australia","Meat, chicken","Export Quantity (tonnes)",2011,"182.0"
"Detailed trade matrix","Australia","Australia","Meat, chicken","Import Quantity (tonnes)",2011,"2.0"
"Detailed trade matrix","Australia","Austria","Meat, chicken, canned","Import Quantity (tonnes)",2011,"4.0"
"Detailed trade matrix","Australia","Bahrain","Meat, chicken","Export Quantity (tonnes)",2011,"20.0"
"Detailed trade matrix","Australia","Bangladesh","Chickens","Export Quantity (1000 Head)",2011,"64.0"
"Detailed trade matrix","Australia","Bangladesh","Meat, chicken","Export Quantity (tonnes)",2011,"0.0"
"Detailed trade matrix","Australia","Benin","Meat, chicken","Export Quantity (tonnes)",2011,"490.0"
